47,4,47,Enjoy a delicious Root Beer  - guilt free!,"I cannot compliment this brand enough.  I've been purchasing all flavors of Zevia for the past few years and absolutely love it.  There isn't an aftertaste at all, and it is simply delicious.  Zevia's Root Beer is among my favorite flavors.  My other Zevia favorites are black cherry and orange, however all their flavors are super!<br /><br />My favorite things about Zevia are that they are sweetened with all-natural stevia and do not contain any harmful chemicals.  Also, I love the fact that there are not any calories in it.  There are no artificial colors or flavors either. Truly guilt-free!<br /><br />The only Zevia flavor I've seen caffeine in is cola.  All the others are caffeine-free.<br /><br />I deducted a star from this product due to the pricey price point of Zevia. I still continue to buy it, but not as often as I would like to due to the cost.<br /><br />I have emailed the Zevia corporate team and they are responsive, professional, and friendly. I trust this brand.<br /><br />I hope you give Zevia a try. I think you will be pleased!",2010-02-01 19:00,69,2,0,4
48,4,48,I love the root beer!!,"Really love the root beer.  Also like the ginger ale, but think the root beer is my favorite.<br /><br />I tried the orange and didn't like that very much.<br /><br />There's a new one Dr. Zevia, that looks very good, like Dr. Pepper I guess, that has caffeine if you want caffeine, but I haven't tried that one.<br /><br />I find the Zevia very refreshing and great.  At first there was a very slight unusual taste, but I quickly got used to it and now really like it.  Especially since it is zero calories and no bad things in it, like aspartame.<br /><br />Not sure why some of the Zevia's qualify for no shipping and others have a large shipping fee.  I always look for the ones with no shipping fee and that is how I tried the root beer.",2009-12-25 19:00,70,2,0,5
49,4,49,Awful!,"This has a bland, unpleasant taste, and the mouth feel is not like any other soda I've had, regular or diet. It's very unpleasant, and I can't believe I paid almost $1/can for it. I'd donate it to the local food bank, but I don't dislike poor people that much.",2012-01-11 19:00,71,4,1,1
50,4,50,"Tastes Awful, and super pricey, don't buy this stuff!!","Tastes Awful, and super pricey, don't buy this stuff!! It may be orgnaic but it tastes like it comes from chemistry set of a ten year old. yuckyy.",2011-01-07 19:00,72,4,1,1
51,4,0,Tasty orange soda - zero cal - and all-natural!,"I happen to be drinking an Orange Zevia as I write this review.  :)<br /><br />I cannot compliment this brand enough.  I've been purchasing all flavors of Zevia for the past few years and absolutely love it.  There isn't an aftertaste at all, and it is simply delicious.  Zevia's Natural Orange is among my favorite flavors.  My other Zevia favorites are black cherry and root beer, however all their flavors are yummy!<br /><br />My favorite things about Zevia are that they are sweetened with all-natural stevia and do not contain any harmful chemicals.  Also, I love the fact that there are not any calories in it.  There are no artificial colors or flavors either.<br /><br />The only Zevia flavor I've seen caffeine in is cola.  All the others are caffeine-free.<br /><br />I deducted a star from this product due to the pricey price point of Zevia. I still continue to buy it, but not as often as I would like to due to the cost.<br /><br />I have emailed the Zevia corporate team and they are responsive, professional, and friendly. I trust this brand.<br /><br />I hope you give Zevia a try. I think you will be pleased!",2010-02-01 19:00,73,11,1,4
52,4,1,Doesn't taste good.,"Unfortunately, this soda just doesn't taste good in orange flavor. It has a strange flavor, I think it might be the taste of the stevia interfering with the orangeyness. It's mildly unpleasant, definitely not something I would want to pay extra for.<br /><br />The black cherry flavor of Zevia is much better, really very nice.",2011-02-15 19:00,74,4,0,1
53,5,2,"Zevia Natural Diet Soda, Orange","I found this product to be unacceptable.<br />The first criticism goes to the flavor which I found to be missing.  The product is supposed to have an orange flavor.  I find it very weak.  I prefer a more robust flavor.  Secondly, to put it as delicately as I can, I believe it caused me lower abdominal distress.<br />I will be canceling my second shipment.  I drank four cans and had the same experience with each.",2010-07-12 19:00,75,3,0,2
54,5,3,Orange Soda without worry about Sugar Elevation-PERFECT FOR HCG DIET,"What distinguishes this soda from the other diet soda's is that it does NOT elevate your blood sugars. Despite the fact that there are other Zero calorie soda's, they have Aspertame or Splenda which DOES raise your blood sugar levels - so this is really the best soda for those who have this concern.<br /><br />Also, unless you are truly living without sugar, this soda won't taste as good to you as others. It tastes MUCH better when you aren't ingesting either sugar or sugar substitutes.<br /><br />Best thing - EVERYTHING IN THIS IS ALL NATURAL!! Enjoy:)",2010-08-05 19:00,76,2,0,4
55,5,4,The One and Only,"I discovered this product while living in the Philippines with my wife. I was so glad to be able to find it back home in the United States in local Asian grocery stores (first in California, then on the East Coast and online).<br />I love the TASTY HEAT that this product puts into my curry dishes. It is versatile, as I have used it to make beef, chicken, and pork curry (haven't tried to make seafood yet, but soon). This is so much cheaper (per ounce) and tastier than the impotent crap that they put in small fancy glass jars that they overprice and try to pass off as a great product. These companies (can you say Thai Kitchen) that manufacture those imitations probably survive here because most people don't know that they can buy MAE PLOY which is 100 times better. Not only is Mae Ploy tastier, it is also so much cheaper to make sauce with. All you have to do is add coconut milk (less than $1 for 14 a oz can) and/or a little fish sauce(not for me) to match (actually overmatch) the mix that the imitators sell. I also love the fact that I can vary the potency of my sauce because it is not pre-mixed with coconut milk. I once purchased a unauthentic crappy product out of desperation when I first returned to the U.S. in 2007. I used the whole jar (11 1/2 oz) and payed about $5. It was so weak and flavorless. That will never happen again as I keep it well stocked. One jar of this lasts me about 4-5 large curry meals (I always make enough for leftovers as I use two or three cans of coconut cream). So if you make a smaller amount it could last you 8-10 meals. They even make a 35 oz size of Mae Ploy that you can find (google it). Just make sure that you seal up the plastic well before using again (I also refrigerate it after opening).<br />Bottom line though is that this is the BEST and the ONE and ONLY Curry Paste that I will ever use. I never order curry when I eat out because I know it will not be as good as the one that I make at home. Thanks to MAE PLOY RED !! Thanks for reading. Read up on this product and then try it out, you won't be dissapointed.",2010-09-30 19:00,77,32,0,5
56,5,5,Best brand for Thai red curry,"This is my favorite brand of Thai red curry paste.  We use it to make thai curry at home, because it's soooo simple to make.  Chop 1 onion into chunks, heat up 2 tbsp. of canola oil in a wok or dutch oven, toss in the onions and stir for a minute or so until translucent.  Take 1 tbsp of Mae Ploy red curry paste for a mild curry (use 3 tbsp. if you enjoy spicy foods like jalapenos) and stir into the onions, stir and heat for a minute, then pour in half a can of coconut milk, stir again, and turn heat to medium, toss in 1 lb. of cubed meat (beef or chicken or pork or duck), 2 lime leaves, a few dashes of fish sauce, stir to mix well. Turn heat down to simmer for 15 minutes, add chopped bell pepper strips, bamboo shoots and 2 handfuls of fresh basil, simmer for another 10 minutes. Pour in the remaining half of coconut milk, stir to mix well, then turn off heat immediately. Remove the lime leaves. Serve with steamed rice.<br /><br />The other reason we love Mae Ploy brand so much is because it's the only brand available here locally that has NO MSG, NO PRESERVATIVES. Thank GOD for Mae Ploy !!!",2011-01-17 19:00,78,21,0,5
57,6,6,Thai Girl Gives it Thumbs Up,"I am Thai, and my family has been using this since they lived in Bangkok.<br />This is authentic as it gets, as this is a pure product of Thailand.  All I can say is:  Aroi, mak mak kcc! (Thai for ""very very delicious"")",2008-04-01 19:00,79,18,0,5
58,6,7,The perfect brand of red curry,"This brand of red curry is authentic and perfect. I applaud other domestic companies for trying to replicate this, but they cannot touch this product. Mae Ploy red curry is excellent. Once you learn to make curry, you can't stop! Even making Panang Nur, this curry is wonderful.",2007-11-04 19:00,80,14,0,5
59,6,8,Great product!,I have used this brand in Europe when cooking Thai or Indian food and am pleased that I can find it here!,2007-01-17 19:00,81,6,0,5
60,6,9,Afraid to try it at first but it's THE BEST,"I've only ever used the curry pastes they sell in my local chain supermarket. It comes in a tiny jar, is $7, and has such little flavor I almost need to use an entire jar every time I make curry.<br /><br />After doing some Amazon searches for curry paste this one seemed to have the most, and best, ratings. And it has  A LOT of paste in the container! So I ordered it. I figured if Thai folks use this curry, it must be good.<br /><br />And it is! It's the best, and now my curry rivals that of the local restaurants. We don't go out for curry anymore, since it takes less than 30 minutes to make one that tastes just as good.<br /><br />The container is huge, and it will take months for me to work through it even if I make curry once per week.<br />When I first smelled the curry I was a little afraid to use it. The spices are definitely in there, and I started to sneeze from the chili! But I tried it and all the scariness of the curry went away. It smelled amazing, the amount of kick was perfect, and it was not overwhelming.<br /><br />I highly recommend this and I will definitely stock up. This is cheap, free shipping with Prime, and it's the best curry paste I have ever used.",2011-07-27 19:00,82,5,0,5
61,6,10,Lazy Cooks Rejoice!!,"Finally, thanks to Mae Ploy and Amazon, even an ordinary, Hamburger Helper stir-in kind of cook like me can make mouth-watering exotic Thai fare.  The best part?  All those expensive, impossible-to-find ingredients are right in the paste!  No more shopping, peeling, pounding, mincing, or guessing about quantities.  An easy master recipe is right on the canister, you just decide what vegetables or meats to use, and I haven't tried any yet that did'nt taste great.  In the time it used to take to make a box of macaroni and cheese, I now have a fresh, healthy, and very economical meal.  Love Mae Ploy!!",2011-03-24 19:00,83,5,0,5
62,6,11,Awesome Product,"I'm not Thai, but I love Thai food and I love to cook at home - with this red curry paste I'm able to make chicken red curry that just as good as what I get in restaurants.  I'll always keep a jar of this in my cabinet - highly recommended!",2010-10-12 19:00,84,3,0,5
63,6,12,excellent find,"The instructions are so simple, and the amount to use so small.It will last a long time. Absolutely delicious.",2009-11-28 19:00,85,3,0,5
64,6,13,good product - shop around though,"Buy this locally if at all possible, the price is way out of line.<br /><br />I just bought the larger size, 1000g, for 3.99 at an Asian Market.",2011-01-16 19:00,86,7,2,3
65,6,14,"UPDATE 07/12:  OMG, this is AWESOME!!!! Finally a really good alternative to high fat peanut butter","Guys: Although this may not have the exact taste of a typical commercial brand peanut butter out of the jar, it is VERY CLOSE.  THIS IS THE ONE THAT SATISFIES A CRAVING FOR CREAMY PEANUT BUTTER without all the fatty oil.. It has no chemical or weird aftertaste (it's the most peanut-nutty tasting alternative out there which I've tried), and you really can adjust the consistency based on the amount of liquid you add.  Although  I previously favored the ""Better-n-Peanut Butter"" brand sold here <a href=""http://www.amazon.com/gp/product/B001KUQG3O"">Better N Peanut Butter, Better N Peanut Butter, Orig Lf, 16.00 OZ (Pack of 12)</a>and at Trader Joe's (which needs no mixing or preparation and has a real peanut butter texture), I must admit that the taste of ""better n peanut butter"" is not nearly as good as PB2 ( ""Better n Peanut Butter"" is less peanut-y and does have an odd sort of after taste) and it needs to be refrigerated after opening or it gets moldy (trust me.....yuck).<br /><br />Anyway, back to this product:PB2.  It has a very good peanut buttery taste and if you're cooking with it or mixing it in drinks or smoothies (like a banana smoothie), the texture is a non-issue. And having it in these 1 lb packages makes it much more affordable than buying the small jars sold here or directly from PB2's website (where they add $10 shipping).  And if you get at least three bags at Amazon, it qualifies for free shipping (it works out to about $8.70/lb). I also ordered the chocolate which is also good (not a strong chocolatey taste, more like a hint of cocoa), but my favorite is still the plain PB2.<br /><br />***UPDATE***<br />Guys: I just tried another product from Byrd Mill and searched under peanut flour product (basically peanut butter with the oils removed as well) that's also very good  (it's cheaper than the PB2 product here if you buy the 5 1lb. option....I ordered -1- 5 lb bag and the total price with shipping was approx. $32.65 (therefore about $6.50/lb). The package comes in about 4 days after you order, but the one negative is that it is not vacuum sealed.  It's in a plastic bag with a twisty tied around it and then placed in a large paper bag with a folding top (the kind of bag that coffee beans come in, but bigger). In order to keep it fresh, I use about 1 lb. at a time and then vacuum seal the rest.  They also sell larger and smaller quantities at slightly steeper discount with little change in shipping. You have an option of getting a dark roast (more peanut-y) or light roast (less peanut-y tasting) and either 28% fat left in (at 6g/serving) or 12% (at 3g fat per serving).  I buy the dark roasted, 12% fat.  It is definitely more peanut-y than PB2 and is smoother and creamier in texture. The only big difference from the PB2 product (which I prefer, others may not....) is that Byrd Mill does not have any salt and sugar added (it's just pure roasted de-fatted peanut flour) so you'll most definitely want to add a little salt (maybe even a little honey) to the mixture to suit your taste if your using it plain (like on a sandwich, or with crackers or right on a spoon.  So if you find yourself snacking on peanut butter every day to satisfy your peanut butter cravings, go ahead and try this.",2011-10-25 19:00,87,90,4,5
66,6,15,Awesome,"I love this!!! Tastes exactly like peanut butter without the fat and the calories. Finally, I can enjoy one of my favorite snacks guilt-free with all it's health benefits. The PB2 website has the nutrition info, how they make it as well as a number of recipes posted.<br /><br />Here is a recipe for a delicious low-cal Chocolate PB2 Bread Pudding:<br />(4 servings, about 190 calories each)<br /><br />1/2 cup egg beaters original<br />1/2 cup Skim milk<br />1/4 cup brown sugar<br />1 tsp Vanilla extract<br />1 tsp Cinnamon<br />1 Tbsp dry PB2 mix<br />5-6 slices whole wheat bread (depending on how dry you like it)<br />2 Tbsp semi-sweet mini chocolate morsels<br /><br />Heat oven to 350 degrees.<br />Grease 8x8 pan or individual ramekins.<br />Whisk egg beaters, milk, sugar, vanilla, cinnamon and PB2 in a medium bowl. Mix well.<br />Tear bread into small cubes and add to egg mix.<br />Stir in chocolate morsels.<br />Pour into baking pan and bake for 20-25 minutes.<br /><br />Top with sugar-free whipped topping or maple syrup if desired.",2011-08-04 19:00,88,41,3,5
67,7,16,Very good for my healthy food program,I am very pleased with the PB2.  I have ordered it before and eat it with my green apple every day.  It only adds 1 point to my food program.  Regular peanut butter adds 4 points.,2011-06-19 19:00,89,22,1,4
68,7,17,Great innovative product,"I had heard about this product in a class I had attended and found it at one local grocery store.  I checked Amazon and found the 1 lb bag at a much better price than the grocery store jar.  We use it when we travel and at home.  You honestly cannot tell the difference in it and a jar of processed peanut butter. You mix it fresh, when you need it and have none of the added sugars, salt and whatever else the manufacturers might add.  Far less fat, too.  It is a wonderful product.  I just ordered my second bag of PB2!<a href=""http://www.amazon.com/gp/product/B004P4POZ8"">Powdered Peanut Butter - 85% Less Fat and Calories - 16 Oz</a>",2011-06-27 19:00,90,17,1,5
69,7,6,Wow!  Glad I ordered the pound bag,"As much as I love all things peanut, the grand goober is taboo while I'm counting calories.  Looking for peanut flavoring or extract, I was shocked to find PB2 Powdered Peanut Butter, a product I'd never imagined.  Based on the glowing reviews,  I opted for the large size, which proved to be the right choice.  This stuff is FABULOUS.<br /><br />It's a very fine, dry powder with such an intense peanut flavor that very little goes a long way.  A 2-tablespoon (12 gram) serving has only 45 calories and 1.5 grams of fat, but reconstituted with 2 tablespoons of sugar-free grape jam (instead of water), that's enough to coat 2 slices of toast for a sinlessly delicious PB & J.  I've also used it successfully to make no-guilt Chinese cold peanut noodle, peanut sauce for chicken, and substituted PB2 everywhere I'd used peanut butter or peanuts in the past.  Low calorie, low fat, scrumptious and versatile -- what a concept.",2011-12-06 19:00,91,12,0,5
70,7,5,Amazing Little Powder,"I purchased PB2 after finding a recipe for a Butterfinger Smoothie.  I had heard about the smoothie from a friend who is a personal trainer.  I made the recipe immediately when I received the PB2 powder.  It was wonderful!  It really tasted like a Butterfinger.  For anyone trying to increase her protein intake and avoid adding fat, this is the perfect product.  There are tons of recipes on the web for smoothies using this product.  I also used it mixed with a tiny bit of water as a dip for apples as a much lower fat alternative to apples and peanut butter.  I just placed another order for the PB2 combo pack with original and the chocolate flavor.  My next order will be the 6 or 12 pack.",2011-10-08 19:00,92,6,0,5
71,7,4,"Not Peanut Butter, Peanut Flavored Peanut Butter","I ordered this at the asking of my wife because she is dieting. I was against it from the start, but I will make my review fair.<br />The product is not peanut butter, if you expect peanut butter than you will be disappointed. It tastes like peanut butter. If I could compare it to something it is like eating a regular Oreo and a reduced fat Oreo. The reduced Oreo tastes like and Oreo, but really just leaves you wanting the real thing. This product is no different. If you mask it will jelly and bread, the off taste becomes less noticeable, but there in lies the problem. You have to add more calories back in to make this product taste better. There by negating the fact that you have cut calories. As I explained to my wife after we both decided this product was not for us. The problem with any peanut butter food is normally everything but the peanut butter. The fat is the healthiest part. You wouldn't eat omega free fish because it's lower in fat, why would you do the same to peanut butter?<br />The only way I could recommend this is if you are doing a starvation sort of diet (i.e. you eating this with celery and water). If you are doing a healthy diet don't cut out the peanut butter of your PB&J, cut out the jelly first and then the grain. I eat again ""regular"" non-hydrogenated peanut butter will celery, now there is a healthy food.<br /><br />Pros<br />+lower calorie<br />+great price here on amazon<br />+does taste similar to peanut butter<br /><br />Cons<br />-less nutritional value<br />-doesn't taste like real peanut butter<br /><br />I will give it four stars if you are doing a starvation sort of diet, which I don't recommend, but it does taste alright for a lot less calories. For everyone else I give it one star as you should not be eating products like this and the product itself is not that good. Overall 2 stars, weighted towards everyone else.",2012-05-17 19:00,93,13,3,2
72,7,3,Did someone say AMAZING,"I sure thought having to mix powder with water sounded weird, but I thought it was worth a shot after reading the reviews (and after Walden Farms' peanut spread proved yucky, lol), but it's great! The taste and texture is just like peanut butter--I could kiss whoever came up with this, LOL.<br /><br />I don't like to waste food, so I have been mixing it with my Walden Farms' spread, which makes it that much less calorie, and it actually tastes good mixed together. Although I like the mixture of the two, PB2 is good enough and low cal enough on its own that I would recommend it to any peanut butter lover that wants to watch their caloric intake (like me!). I will definitely be purchasing it again.",2011-12-05 19:00,94,5,0,5
73,7,2,Tasty,You have created a product which is low in fat and calories and high in taste.  Thank you for the bulk pack.,2011-10-15 19:00,95,5,0,5
74,7,23,PB2 Is amazing,"Love love love this product. Perfect in smoothies, deserts, also, I mix it directly in jam to make a PB2 & Jelly sandwich. I also like to use the same PB2 & Jam mix to eat with a banana, I either spoon on or dip the banana, depending on the consistency I have.",2011-09-27 19:00,96,4,0,5
75,7,24,PB2 taste great!,"OMG! This stuff tastes soooooo good in my protein shakes! I'm addicted to peanut butter and this stuff is saving me from a ton of calories and fat grams, and it tastes just as yummy as real peanut butter! Love, love, love this stuff!",2012-02-24 19:00,97,0,0,5
76,7,25,Very pleasantly surprised,"I bought both the regular and chocolate versions.  I was expecting it to be barely tolerable and I would use it only in baking. Boy, was I wrong.  I mixed each with water and it tasted amazing.  I added a half a pack of Equal to the 2 tablespoons of peanut butter and it was even better.<br /><br />I had given up peanut butter because it was just too many Weight Watchers points and now I can have it again.  This is just about perfect and I was a total skeptic.<br /><br />Another surprise was that it wasn't as costly as I thought.  My $8 jar of Jif has 35 servings and this $10 bag of PB2 has 37 servings. For a mere 20% increase, I'm thrilled to buy this.",2012-02-16 19:00,98,0,0,5
77,8,26,Love it!  Use it to make my kids' favorite Frog Eye Salad!!!,"This pasta is amazing.  I can't find it at my local grocer.  The vender was great-- rushed it to me right away.  I make this salad that is every kids favorite and sure to please at any potluck called ""Frogs Eye Salad"".  Try it!!",2008-06-01 19:00,99,4,0,5
78,8,27,great noodles - sort of,"Looking for a way to live up chicken noodle soup? In lieu of tiny noodles, try Acini Di Pepe. These almost round pices of pasta are the size of tiny BBs. They cook quickly and are fun, yet not too whimsical like alphabet pasta.",2004-01-03 19:00,100,4,0,5
79,8,28,awesome,I can not get this product where I live so I always order this from Taylors Market! Awesome service!!! THANKS!!!!!!!,2008-12-15 19:00,101,2,0,5
80,8,6,Satisfied Customer,"Delivery was as promised and the merchandise fabulous as usual.  Will buy again.  Thank you,  Satisfied customer",2009-11-14 19:00,102,1,0,5
81,8,5,Purchase of Acini Di Pepe Pasta,I couldn't find this pasta in our local markets so thank you for being there. We bought a large enough supply so we'll have all we need for a long time. Thank You-,2008-08-23 19:00,103,1,0,5
82,8,4,Perfect addition to minestrone,These end up looking like little cucumber seeds. Toss them in to soak up extra water in soup. Cook in broth and stir into tomato soup. You can even cook them in highly flavored water (I like pepper corns and some smoked paprika) and stir them into quiche filling for a change of pace.,2011-09-08 19:00,104,0,0,5
83,8,3,Pasta,Love this type of pasta in soups but cannot get it where I live.  As good as I remember!,2010-12-06 19:00,105,0,0,5
84,8,2,FPI,"$9 for a 1 lb of pasta????? What is this?? I don't want even to try it. I am pretty sure this is a good product and De Cecco is very well known name, however......",2012-06-22 19:00,106,0,1,1
85,9,34,The perfect rice for making sushi,"Kokuho Rose is a variety of medium-grained rice developed and grown in California by Koda Farms. It is very similar to Japanese rice (japonica), which is short-grained and fat. Introduced to the American market in 1963, it is well-suited for Japanese cuisine because it's very sticky and glutinous, having the same taste and texture as Japanese rice. It is a very popular choice for making sushi because it is relatively easy to find and inexpensive.<br /><br />To make sushi rice, the kernels have to be washed until the water is clear, then steamed. I use an electric rice cooker like <a href=""http://www.amazon.com/gp/product/B0009E3F68"">Panasonic SRG06FG 3-Cup Automatic Rice Cooker</a>, but you can get fancier ones that cost upwards of $100. Cooked perfectly, the grains are firm, slightly elastic and have a shiny, pearl-like luster.<br /><br />You should be able to find this at your local Asian supermarket, as it is a widely distributed brand. Some bigger American supermarkets may also carry it. Another popular brand is <a href=""http://www.amazon.com/gp/product/B002HQKHUI"">Nishiki Premium Rice</a>. These are the two major brands I use and recommend. If you can't find either of these, a third brand is <a href=""http://www.amazon.com/gp/product/B002MCHN8Q"">Botan Rice</a>.",2009-11-29 19:00,107,16,2,5
86,9,35,Exceptional Rice!,I've tasted different rice varieties and this one is incomparable in taste and texture. Some of you may be skeptical but this special variety is short and plump but has a nice shine and not brittle when it is steamed. Also the texture is smooth as you eat it along with your favorite foods. Excellent for sushi. People who like their cooked rice a bit glutinuous will love this.,2007-02-22 19:00,108,15,2,5
87,9,36,Great for Sushi,"This was recommended on a Sushi making site and I can see why. The difference in the Sushi from last time to this time was tremendous, and the only difference was the rice that I used.",2007-05-13 19:00,109,9,2,5
88,9,37,Delicious Rice,"This rice is a nice change from the traditional white rice I find in the local grocery, primarily because it's sticky. When reheated it tastes as good as it did when first prepared. I find that both white and brown rice becomes hard after sitting in the fridge overnight and I end up throwing the leftovers away, but this rice is simply not the same. It still seems freshly cooked 3 days later.",2011-06-21 19:00,110,2,0,5
89,9,38,very good!,I live in Japan (for now) and this is the rice that always sells out the most at our local store and I have to buy it in 20lb bags for my house but the price on here is high. But it is worth it.,2009-09-30 19:00,111,2,0,5
90,9,39,Yummy!,This is great rice - I cook this in my rice cooker ALL the time to go with my chicken curry.  BUT.....$13 is WAY overpriced.  You can get this in most local grocery stores (like Giant and Shoppers) for less than $7 for a 5lb bag.,2008-05-31 19:00,112,6,2,5
91,9,40,Inferior to other sticky rice brands,"I tried this brand along with about 5 others while on a recent sushi making kick.  This rice was significantly inferior to several brands of other California grown sticky rice, as well actual sticky rice from Japan.  Rice came out more mushy than other brands - almost like it was overcooked, and on several occasions I would find a few hard pieces of rice mixed in with the rest.  It's passable, but definitely not preferred, especially if you are trying to make sushi or something else where rice texture is important. At the time of this review the price is $14.95 for a 5 lb bag, compared to $7.20 for the same bag at my local Japanese supermarket - the review grade does not reflect this price differential, recognizing that it could change.  I should point out however, that at $15 for a 5 lb bag, you can buy premium sticky rice imported from Japan in a decent Japanese supermarket.<br /><br />Update: Have added additional brands to my comparison list, this one really is on the bottom by far, I question whether the 5 star reviewers have tried any other options (just about any California short grain variety, Botan Calrose from the supermarket, Nishiki - all significantly better than this.)",2012-09-03 19:00,113,1,0,1
92,9,41,An astonished and ecstatic novice user,"I'm quite the novice when it comes to rice, so I'm not going to deliver any lectures on the genetic and cultural history of sticky white rice. I just know that I like the sticky rice that I've gotten from the better Chinese take-out restaurants. I also know that the precooked rice packages I was preparing at home were too expensive and not that good. And it also seemed like a good time to stop eating too many potatoes.<br /><br />So I bought a bag of this rice, a bestselling Aroma rice cooker, and a good rice washing bowl. My selections weren't based on expertise. I just went with things at the top of Amazon's bestseller lists that were in an economical price range. I carefully rinsed enough rice for a dinner party of four, threw it all in the cooker, pushed two buttons, and checked it an hour later.<br /><br />Boy, was I ever amazed. This product produced the best sticky white rice I've had from anywhere--home cooking, take-out, restaurants. It has that nice glutinous quality that allows the rice clump to together in some of the most favorable mouthfuls I have ever had so far as white rice. This stuff is really a keeper. At the rate I'm going through  it, one bag might last 5-6 weeks. And that's for just one person.<br /><br />I guess this rice is good for sushi. I wouldn't know. I just like to load it on a plate, use some salt, crushed peppercorns, and soy sauce, and put something else (like an entree) off to the side. The rice is so good by itself, the entree is almost incidental.<br /><br />So I expect to be buying more very soon and highly recommend this. I also recommend the Aroma cookers, which are quite the bargain right now.",2012-07-01 19:00,114,1,0,5
93,9,42,Absolutely wonderful,"I bought a bag of this and a steamer from Amazon earlier this week and received both today.  I have to say, I didn't think it was possible but I have just made some of the best rice I have ever had.  It may be expensive and I may be inexperienced in the world of sushi rice prices but as of right now I say this stuff is worth every freaking penny.  It fluffed up and is sticky sticky sticky.  Awesome.",2012-02-14 19:00,115,1,0,5
94,9,43,Great rice for sushi,"Pretty clean rice, doesn't need much washing as compared to the cheap stuff I got at an asian market down the street.  Cooks up nice, tastes good.  Doesn't have any dark stuff that floats up during washing (or cooking, heave forbid!).  Wish I could buy a 50 pound bag of the stuff for a bulk discount.",2012-01-05 19:00,116,1,0,5
95,9,44,Excellent rice.,"I love Kokuho Rose rice and have been eating it since the early 80's. The only problem has been finding it in something other than 10 lb. bags. The 5 lb. bag is the perfect size and the rice itself is great eating, and you can eat this rice all by itself, no topping/flavoring necessary.",2011-08-25 19:00,117,1,0,5
96,9,45,Versatile and easy to love,"I'd never tried this rice before, despite seeing it around forever and hearing good things about it. Finally picked up a bag when we ran out of our Lundberg Akitakomachi rice (good stuff -- try it), and was pleasantly surprised. I did rinse it several times until the water ran clear, and brought the cooking water up to just about my first finger joint. Brought it to a boil, then covered and let simmer for 15 minutes, then shut the heat and let it steam for about 20 minutes more.<br /><br />It has a very pleasant gloss and stickiness, along with a subtle, clean flavor. It's perfect for sushi, but I'll also use it alongside other Asian meals, since it's very chopstick-friendly. Our staple is usually Golden Phoenix Thai Jasmine, which is exceptional -- if you're lucky enough to find it, don't miss it; but I'll definitely start adding this rice into the rotation. The texture is quite delightful and a nice change of pace. If you enjoy moist, stickier rices for general eating as well as sushi, you'll find a lot of ways to use Kokuho Rose. But shop around, as the listed price is quite high for the amount of rice.<br /><br />I also picked up a bag of the same producer's sweet/glutinous rice, specifically to use for homemade rice wine. I was surprised to find it too bland for eating, but it worked just fine for the wine.",2011-03-09 19:00,118,1,0,5
97,10,46,The BEST you will find,"We grew up eating these wonderful noodles (with just chicken broth and soysauce) as a quick meal, all during my childhood here in the Midwest.  But then they became very hard to find.  Then impossible to find.  I was thrilled to see them available on Amazon and I order regularly.<br /><br />Cook noodles in plenty of water until just tender.  Do not over cook.  Rinse well. Heat chicken broth - add noodles and serve with chopped scallions and soy sauce.  YUM.",2009-03-22 19:00,119,4,0,5
98,10,47,Wonderful noodles,I used to buy these a t Albertsons and our store closed last year. They are the BEST egg noodles for BBq pork noodles. I make my own BBQ pork noodle dish at home. It was well worth the S&h to have these again. I got great customer service from Amazon and they were shipped FAST from the company in Seattle.,2009-09-16 19:00,120,2,0,5
99,10,48,Chinese Noodles,"When my local Safeway stopped carrying the Rose Brand Chinese Noodles I was highly dissapointed! I have a receipe that my mom has been making for years with these nooodles and it is an all time hit at my house. I have tried other ""off"" brands and it's just not the same. I was so happy and relieved when I was able to find them on Amazon.com.<br /><br />My family will not have to live without their favorite Chinese Noodle dish!",2009-04-05 19:00,121,2,0,5
100,10,49,Love these noodles!,"Cook till tender, drain.  Top with cooked pork strips, sliced hard-boiled eggs, chopped green onions, and soy sauce.  Makes a great, quick dinner.  So glad to have finally found this product (brand) again!",2009-01-09 19:00,122,2,0,5
101,10,50,The best,My mom learned a simple Japanese recipe from a friend in the 60's.  I've grown up with these noodles and of course I think they're the best!,2009-07-12 19:00,123,1,0,5
102,10,0,Pay attention to shipping price!!!!,"LET THE BUYER BEWARE!!! I was charged 5.99 shipping. Once I realized this (a minute later) I could not cancel my order. I already thought 3.50 was too much for a pound of dried noodles.  If you're making lo mein, go buy fresh pasta from the grocery store, or ask your local Chinese restaurant if they'd sell you some noodles.",2011-11-28 19:00,124,0,0,2
103,10,1,Rose band chinese egg noodles,I use to use Mission Manchu chinese egg noodles but have been unable to find them for a long period of time and while searching for something comparable I found the Rose brand on Amazon and they are very good. They are very close to the Manchu noodles that my family enjoyed for years.,2010-12-10 19:00,125,0,0,4
104,10,2,Rose Brand egg noodles,"I just love these noodles, I wish they were sold in stores. I would buy them more but I can't afford the shipping. I am on a really fixed income.",2010-12-06 19:00,126,0,0,5
105,10,3,The best chinese noodles.,So happy to find these on amazon - the stores in our area said they could not buy these noodles from their distributers anymore.  Tried other noodles and not even close to the Rose Brand.  My husband and children are very happy that we can have Chinese Noodles for dinner again.,2010-11-03 19:00,127,0,0,5
